OBJECTID,MISCTYPE,COMMENTS,SHAPE_STArea__,SHAPE_STLength__,OBJECTID_1,SHAPE__Area,SHAPE__Length
16467,Deck_Porch_Patio,none,,,16467,23.8046875,22.402141502443
16468,Deck_Porch_Patio,none,,,16468,54.1484375,29.792116162526
16469,Deck_Porch_Patio,none,,,16469,44.04296875,30.1232145696654
16470,Deck_Porch_Patio,none,,,16470,66.82421875,33.0856260506023
16471,Deck_Porch_Patio,none,,,16471,24.21484375,19.759934092592
16472,Deck_Porch_Patio,none,,,16472,57.58984375,38.8960120104015
16473,Deck_Porch_Patio,none,,,16473,32.984375,23.0710345290349
16474,Deck_Porch_Patio,none,,,16474,55.8515625,36.4723767032522
16475,Deck_Porch_Patio,none,,,16475,155.10546875,83.51132173165
16476,Deck_Porch_Patio,none,,,16476,29.21484375,21.6798247627753
16477,Deck_Porch_Patio,none,,,16477,42.4453125,29.1728073961086
16478,Deck_Porch_Patio,none,,,16478,26.02734375,20.5740056071661
16479,Deck_Porch_Patio,none,,,16479,26.15625,20.5145082878256
16480,Deck_Porch_Patio,none,,,16480,45.5078125,26.9913574881017
16481,Deck_Porch_Patio,none,,,16481,23.015625,19.2778457929391
16482,Deck_Porch_Patio,none,,,16482,26.08984375,29.8785519248119
16483,Deck_Porch_Patio,none,,,16483,16.3671875,18.0867693594253
16484,Deck_Porch_Patio,none,,,16484,26.10546875,20.4383176547884
16485,Deck_Porch_Patio,none,,,16485,27.58984375,21.1290644945718
16486,Deck_Porch_Patio,none,,,16486,11.80859375,23.0554967775954
16487,Deck_Porch_Patio,none,,,16487,24.44140625,21.1538297807181
16488,Deck_Porch_Patio,none,,,16488,15.7734375,16.1924149670413
16489,Deck_Porch_Patio,none,,,16489,9.08203125,12.9537054148462
16490,Deck_Porch_Patio,none,,,16490,41.65234375,30.260709034875
16491,Deck_Porch_Patio,none,,,16491,21.17578125,18.4730538318971
16492,Deck_Porch_Patio,none,,,16492,42.7109375,26.5563313730451
16493,Deck_Porch_Patio,none,,,16493,30.328125,22.0506841376722
16494,Deck_Porch_Patio,none,,,16494,15.4453125,16.0198998089549
16495,Deck_Porch_Patio,none,,,16495,61.19921875,36.5882001254844
16496,Deck_Porch_Patio,none,,,16496,56.08984375,33.3976928677998
16497,Deck_Porch_Patio,none,,,16497,38.50390625,25.6008877671452
16498,Deck_Porch_Patio,none,,,16498,34.97265625,28.7916247550636
16499,Deck_Porch_Patio,none,,,16499,23.39453125,19.4473790892992
16500,Deck_Porch_Patio,none,,,16500,118.34375,54.8064564835773
16501,Deck_Porch_Patio,none,,,16501,44.98828125,35.2770667456752
16502,Deck_Porch_Patio,none,,,16502,73.99609375,52.7079518629174
16503,Deck_Porch_Patio,none,,,16503,60.90234375,31.4684194625806
16504,Deck_Porch_Patio,none,,,16504,35.57421875,25.2108106678277
16505,Deck_Porch_Patio,none,,,16505,10.21875,13.4343766017184
16506,Deck_Porch_Patio,none,,,16506,9.96484375,14.7788153988629
16507,Deck_Porch_Patio,none,,,16507,62.98828125,37.35914523456
16508,Deck_Porch_Patio,none,,,16508,106.83203125,52.9987687968815
16509,Deck_Porch_Patio,none,,,16509,36.90234375,26.7835492187673
16510,Deck_Porch_Patio,none,,,16510,29.671875,22.3713128113401
16511,Deck_Porch_Patio,none,,,16511,62.47265625,33.5996585921199
16512,Building Canopy,none,,,16512,10.5390625,15.4982007760127
16513,Deck_Porch_Patio,none,,,16513,39.19140625,25.0454691654626
16514,Deck_Porch_Patio,none,,,16514,69.38671875,41.9466782797606
16515,Deck_Porch_Patio,none,,,16515,64.390625,34.509756536487
16516,Deck_Porch_Patio,none,,,16516,49.41796875,32.5212259056715
16517,Deck_Porch_Patio,none,,,16517,17.7578125,16.999353125592
16518,Deck_Porch_Patio,none,,,16518,20.6953125,18.204408576757
16519,Deck_Porch_Patio,none,,,16519,52.33984375,29.1196281778583
16520,Building Canopy,none,,,16520,16.5703125,17.1001592690275
16521,Deck_Porch_Patio,none,,,16521,23.30859375,22.3100023560591
16522,Deck_Porch_Patio,none,,,16522,33.08984375,23.4593942454712
16523,Deck_Porch_Patio,none,,,16523,37.8828125,28.0765846192017
16524,Deck_Porch_Patio,none,,,16524,41.76171875,25.9396975346734
16525,Deck_Porch_Patio,none,,,16525,8.92578125,12.9250607042931
16526,Deck_Porch_Patio,none,,,16526,15.96484375,16.5018222994911
16527,Deck_Porch_Patio,none,,,16527,23.578125,24.1164015273315
16528,Deck_Porch_Patio,none,,,16528,10.234375,13.9612384696131
16529,Deck_Porch_Patio,none,,,16529,11.23046875,14.9007244783236
16530,Deck_Porch_Patio,none,,,16530,22.41796875,20.3926056255369
16531,Deck_Porch_Patio,none,,,16531,24.921875,20.2652422424273
16532,Deck_Porch_Patio,none,,,16532,41.84375,34.4838811777053
16533,Deck_Porch_Patio,none,,,16533,12.26953125,14.141380875879
16534,Deck_Porch_Patio,none,,,16534,378.71875,106.223708224106
16535,Deck_Porch_Patio,none,,,16535,34.58203125,29.2962493436786
16536,Deck_Porch_Patio,none,,,16536,26.66796875,21.4104361880319
16537,Deck_Porch_Patio,none,,,16537,103.0859375,42.9058449320473
16538,Deck_Porch_Patio,none,,,16538,26.90625,20.7673390961133
16539,Deck_Porch_Patio,none,,,16539,128.46875,74.5917325639564
16540,Deck_Porch_Patio,none,,,16540,135.4921875,81.7764202222385
16541,Deck_Porch_Patio,none,,,16541,29.2734375,22.0173543346868
16542,Deck_Porch_Patio,none,,,16542,100.61328125,51.7887021583734
16543,Deck_Porch_Patio,none,,,16543,9.1875,12.1290376781684
16544,Deck_Porch_Patio,none,,,16544,4.69921875,10.6675532826168
16545,Deck_Porch_Patio,none,,,16545,12.703125,14.9123676692625
16546,Deck_Porch_Patio,none,,,16546,30.98046875,22.9817238769541
16547,Deck_Porch_Patio,none,,,16547,14.50390625,16.9045497541708
16548,Deck_Porch_Patio,none,,,16548,15.296875,17.5800688132738
16549,Deck_Porch_Patio,none,,,16549,14.16015625,15.155736181631
16550,Deck_Porch_Patio,none,,,16550,44.36328125,29.6709138168971
16551,Deck_Porch_Patio,none,,,16551,20.6328125,18.2442960813116
16552,,none,,,16552,17.3359375,17.7845160599646
16553,Deck_Porch_Patio,none,,,16553,32.41015625,23.5093677318181
16554,Deck_Porch_Patio,none,,,16554,20.99609375,19.3423310307779
16555,Deck_Porch_Patio,none,,,16555,12.76171875,16.4514309004695
16556,Deck_Porch_Patio,none,,,16556,61.49609375,45.5038586904916
16557,Deck_Porch_Patio,none,,,16557,15.765625,16.1593933351858
16558,Deck_Porch_Patio,none,,,16558,40.64453125,27.0003346225511
16559,Deck_Porch_Patio,none,,,16559,59.84375,31.000894215976
16560,Deck_Porch_Patio,none,,,16560,10.01171875,13.0026110387907
16561,Deck_Porch_Patio,none,,,16561,42.484375,27.7030690578309
16562,Deck_Porch_Patio,none,,,16562,56.69140625,48.7220782850789
16563,Building Canopy,none,,,16563,27.62890625,33.4366593339683
16564,Deck_Porch_Patio,none,,,16564,85.2421875,37.2627844236145
16565,Deck_Porch_Patio,none,,,16565,18.85546875,18.1304140562301
16566,Deck_Porch_Patio,none,,,16566,14.64453125,15.3362328748704
16567,Deck_Porch_Patio,none,,,16567,19.40625,16.2496713297658
16568,Deck_Porch_Patio,none,,,16568,24.1640625,19.6765655823444
16569,Deck_Porch_Patio,none,,,16569,49.20703125,37.038120263815
16570,Deck_Porch_Patio,none,,,16570,51.9453125,38.8346563764471
16571,Deck_Porch_Patio,none,,,16571,57.125,30.2809892232266
16572,Deck_Porch_Patio,none,,,16572,26.87890625,20.9137122098011
16573,Deck_Porch_Patio,none,,,16573,31.171875,24.0465045093101
16574,Deck_Porch_Patio,none,,,16574,41.16015625,25.8590219812257
16575,Deck_Porch_Patio,none,,,16575,19.98046875,17.8793055312897
16576,Deck_Porch_Patio,none,,,16576,23.23828125,22.3425892364397
16577,Deck_Porch_Patio,none,,,16577,31.59375,23.7810600635488
16578,Deck_Porch_Patio,none,,,16578,56.6015625,35.8933285915831
16579,Deck_Porch_Patio,none,,,16579,65.36328125,34.184742858994
16580,Deck_Porch_Patio,none,,,16580,9.5546875,14.784532296115
16581,Deck_Porch_Patio,none,,,16581,80.31640625,38.0639264511117
16582,Deck_Porch_Patio,none,,,16582,30.76171875,22.1726992408494
16583,Deck_Porch_Patio,none,,,16583,81.08984375,63.807613030244
16584,Deck_Porch_Patio,none,,,16584,28.3984375,21.821243935809
16585,Deck_Porch_Patio,none,,,16585,41.4921875,26.4389145071654
16586,Deck_Porch_Patio,none,,,16586,9.48828125,14.6426141310643
16587,Deck_Porch_Patio,none,,,16587,172.6015625,97.8512092235907
16588,Deck_Porch_Patio,none,,,16588,13.07421875,15.1779019097524
16589,Deck_Porch_Patio,none,,,16589,40.3984375,26.7437129532228
16590,Deck_Porch_Patio,none,,,16590,31.57421875,22.5313162668714
16591,Deck_Porch_Patio,none,,,16591,27.97265625,21.2577324288218
16592,Deck_Porch_Patio,none,,,16592,38.0234375,25.573344843341
16593,Deck_Porch_Patio,none,,,16593,49.12890625,28.6586917490522
16594,Deck_Porch_Patio,none,,,16594,27.546875,25.4826364011197
16595,Deck_Porch_Patio,none,,,16595,27.0234375,21.0466118465143
16596,Deck_Porch_Patio,none,,,16596,35.4609375,28.7576552275503
16597,Deck_Porch_Patio,none,,,16597,232.48828125,131.09675319398
16598,Deck_Porch_Patio,none,,,16598,26.796875,22.0731947966281
16599,Deck_Porch_Patio,none,,,16599,42.33984375,29.2039758392469
16600,Deck_Porch_Patio,none,,,16600,180.15625,114.188047679579
16601,Deck_Porch_Patio,none,,,16601,43.26171875,33.7631162083593
16602,Deck_Porch_Patio,none,,,16602,21.61328125,23.0287075630772
16603,Deck_Porch_Patio,none,,,16603,18.4375,17.1914150494472
16604,Deck_Porch_Patio,none,,,16604,54.484375,30.6037937419215
16605,Deck_Porch_Patio,none,,,16605,38.5859375,25.1199375286571
16606,Deck_Porch_Patio,none,,,16606,56.41015625,33.5415440716016
16607,Deck_Porch_Patio,none,,,16607,13.4765625,14.698793288526
16608,Deck_Porch_Patio,none,,,16608,38.24609375,25.7221232932785
16609,Deck_Porch_Patio,none,,,16609,82.953125,37.2080554594416
16610,Deck_Porch_Patio,none,,,16610,17.953125,17.2947211297784
16611,Deck_Porch_Patio,none,,,16611,15.734375,16.2682480720245
16612,Deck_Porch_Patio,none,,,16612,21.6640625,18.602752125434
16613,Deck_Porch_Patio,none,,,16613,14.96875,16.7247972487487
16614,Deck_Porch_Patio,none,,,16614,46.3984375,30.6432503340565
16615,Deck_Porch_Patio,none,,,16615,28.58203125,25.4711782796613
16616,Deck_Porch_Patio,none,,,16616,90.453125,39.9020928008177
16617,Deck_Porch_Patio,none,,,16617,23.15234375,20.9340029248423
16618,Deck_Porch_Patio,none,,,16618,85.02734375,58.4639806813831
16619,Deck_Porch_Patio,none,,,16619,28.15234375,21.2509246281896
16620,Deck_Porch_Patio,none,,,16620,158.21484375,66.4477507696841
16621,Deck_Porch_Patio,none,,,16621,88.34765625,46.5086938710836
16622,Deck_Porch_Patio,none,,,16622,26.359375,20.454552086365
16623,Deck_Porch_Patio,none,,,16623,36.94140625,24.5419080328373
16624,Deck_Porch_Patio,none,,,16624,69.265625,38.6322867664538
16625,Deck_Porch_Patio,none,,,16625,56.21875,31.7930568096944
16626,Deck_Porch_Patio,none,,,16626,41.85546875,25.9392453397006
16627,Deck_Porch_Patio,none,,,16627,131.7421875,98.2824314362421
16628,Deck_Porch_Patio,none,,,16628,65.99609375,32.5167896948762
16629,Deck_Porch_Patio,none,,,16629,20.609375,23.9861212666192
16630,Deck_Porch_Patio,none,,,16630,90.44921875,36.7145842914888
16631,Deck_Porch_Patio,none,,,16631,17.453125,17.1274760731137
16632,Deck_Porch_Patio,none,,,16632,22,21.8957534816189
16633,Deck_Porch_Patio,none,,,16633,1.33984375,8.89377068613951
16634,Deck_Porch_Patio,none,,,16634,439.71875,89.3031280024581
16635,Deck_Porch_Patio,none,,,16635,59.765625,48.5477092467146
16636,Deck_Porch_Patio,none,,,16636,29.21875,22.7021163335042
16637,Deck_Porch_Patio,none,,,16637,38.0390625,29.0478581789688
16638,Deck_Porch_Patio,none,,,16638,61.6328125,31.5888865237829
16639,Deck_Porch_Patio,none,,,16639,68.296875,35.8798308251061
16640,Deck_Porch_Patio,none,,,16640,11.54296875,14.6762569581254
16641,Deck_Porch_Patio,none,,,16641,25.078125,20.4433449255806
16642,Deck_Porch_Patio,none,,,16642,22.48046875,20.7341659155676
16643,Building Canopy,none,,,16643,509.39453125,90.2006787059155
16644,Deck_Porch_Patio,none,,,16644,25.14453125,20.2158165986816
16645,Deck_Porch_Patio,none,,,16645,38.4765625,24.9426763847768
16646,Deck_Porch_Patio,none,,,16646,70.52734375,41.2372166968136
16647,Deck_Porch_Patio,none,,,16647,20.125,21.5451807584072
16648,Deck_Porch_Patio,none,,,16648,60.7265625,39.3575090567956
16649,Deck_Porch_Patio,none,,,16649,11.48828125,16.0798083377771
16650,Deck_Porch_Patio,none,,,16650,31.30078125,22.4229036190567
16651,Deck_Porch_Patio,none,,,16651,42.98828125,26.6755135991196
16652,Deck_Porch_Patio,none,,,16652,43.16796875,28.3533974041387
16653,Deck_Porch_Patio,none,,,16653,22.7734375,20.2996999846367
16654,Deck_Porch_Patio,none,,,16654,17.87890625,16.9419656210464
16655,Deck_Porch_Patio,none,,,16655,20.3984375,18.2744133092948
16656,Deck_Porch_Patio,none,,,16656,78.28125,42.8614692555398
16657,Deck_Porch_Patio,none,,,16657,30.9921875,23.2421878210178
16658,Deck_Porch_Patio,none,,,16658,109.48046875,54.5225988821337
16659,Deck_Porch_Patio,none,,,16659,50.6953125,29.0816333904926
16660,Deck_Porch_Patio,none,,,16660,57.3046875,52.4317547855408
16661,Deck_Porch_Patio,none,,,16661,33.83203125,23.2673250721378
16662,Deck_Porch_Patio,none,,,16662,21.23828125,18.617758699675
16663,Deck_Porch_Patio,none,,,16663,13.71484375,15.2146797731537
16664,Deck_Porch_Patio,none,,,16664,45.39453125,32.3876864525142
16665,Deck_Porch_Patio,none,,,16665,16.48046875,17.2724862212196
16666,Deck_Porch_Patio,none,,,16666,21.453125,20.0157830920944
16667,Deck_Porch_Patio,none,,,16667,58.25,38.8846560713493
16668,Deck_Porch_Patio,none,,,16668,54.875,29.703271393305
16669,Deck_Porch_Patio,none,,,16669,33.7265625,37.1253726219621
16670,Deck_Porch_Patio,none,,,16670,177.25390625,57.1544665751705
16671,Deck_Porch_Patio,none,,,16671,65.35546875,35.5536004833188
16672,Deck_Porch_Patio,none,,,16672,12.09375,14.9298485816617
16673,Deck_Porch_Patio,none,,,16673,32.65234375,36.4861353681055
16674,Deck_Porch_Patio,none,,,16674,20.46875,20.3049285929246
16675,Deck_Porch_Patio,none,,,16675,14.6875,16.7684049513987
16676,Deck_Porch_Patio,none,,,16676,24.03125,20.5370971626667
16677,Deck_Porch_Patio,none,,,16677,65.22265625,34.4022895383941
16678,Deck_Porch_Patio,none,,,16678,49.1953125,28.822605085195
16679,Deck_Porch_Patio,none,,,16679,332.57421875,111.968025230163
16680,Deck_Porch_Patio,none,,,16680,67.13671875,41.2517344135693
16681,Deck_Porch_Patio,none,,,16681,26.7734375,20.9560617482653
16682,Deck_Porch_Patio,none,,,16682,62.4453125,33.3384515827369
16683,Deck_Porch_Patio,none,,,16683,27.45703125,26.5919441547328
16684,Deck_Porch_Patio,none,,,16684,15.98046875,17.3104011228198
16685,Deck_Porch_Patio,none,,,16685,71.42578125,35.2002253298826
16686,Deck_Porch_Patio,none,,,16686,14.87890625,15.4395773190697
16687,Deck_Porch_Patio,none,,,16687,13.4609375,17.2611564436296
16688,Deck_Porch_Patio,none,,,16688,20.71484375,20.4051481249391
16689,Deck_Porch_Patio,none,,,16689,19.91015625,19.0155279594342
16690,Deck_Porch_Patio,none,,,16690,47.0625,44.1421330012233
16691,Deck_Porch_Patio,none,,,16691,12.3359375,14.5556912344106
16692,Deck_Porch_Patio,none,,,16692,26.03515625,21.5897984806676
16693,Deck_Porch_Patio,none,,,16693,36.08984375,23.3335256734192
16694,Deck_Porch_Patio,none,,,16694,40.73828125,27.4665834567343
16695,Deck_Porch_Patio,none,,,16695,34.5,23.5246571700673
16696,Deck_Porch_Patio,none,,,16696,11.48046875,13.9186185138834
16697,Deck_Porch_Patio,none,,,16697,141.53515625,96.5028596856418
16698,Deck_Porch_Patio,none,,,16698,38.66796875,25.4632359269683
16699,Deck_Porch_Patio,none,,,16699,134.75390625,58.3971100946658
16700,Deck_Porch_Patio,none,,,16700,24.2890625,19.7556746306771
16701,Building Canopy,none,,,16701,146.52734375,78.6727120985126
16702,Deck_Porch_Patio,none,,,16702,39.80078125,25.242454757476
16703,Deck_Porch_Patio,none,,,16703,42.625,26.3717232762803
16704,Deck_Porch_Patio,none,,,16704,12.5390625,14.8643940435876
16705,Deck_Porch_Patio,none,,,16705,38.6796875,24.8925813033349
16706,Deck_Porch_Patio,none,,,16706,29.32421875,22.6969229813581
16707,Deck_Porch_Patio,none,,,16707,29.74609375,23.3142485795501
16708,Deck_Porch_Patio,none,,,16708,9.78515625,14.7030752651895
16709,Deck_Porch_Patio,none,,,16709,136.94140625,49.3620344153753
16710,Deck_Porch_Patio,none,,,16710,13.4453125,18.3723732405504
16711,Deck_Porch_Patio,none,,,16711,19.9375,18.2268277973948
16712,Deck_Porch_Patio,none,,,16712,34.74609375,23.6471452433792
16713,Deck_Porch_Patio,none,,,16713,29.640625,22.4432372657575
16714,Deck_Porch_Patio,none,,,16714,33.25,21.7902468667797
16715,Building Canopy,none,,,16715,98.51171875,39.8038384282966
16716,Deck_Porch_Patio,none,,,16716,17.12109375,17.8376294384338
16717,Deck_Porch_Patio,none,,,16717,26.6796875,21.3185426272718
16718,Deck_Porch_Patio,none,,,16718,34.1875,23.4510960103898
16719,Deck_Porch_Patio,none,,,16719,48.96875,28.1088669155587
16720,Deck_Porch_Patio,none,,,16720,46.64453125,33.3615259803208
16721,Deck_Porch_Patio,none,,,16721,50.734375,29.2974831165867
16722,Building Canopy,none,,,16722,11.62109375,16.7771541096886
16723,Deck_Porch_Patio,none,,,16723,23.671875,19.5320405804646
16724,Deck_Porch_Patio,none,,,16724,7.484375,13.5770039814458
16725,Deck_Porch_Patio,none,,,16725,30.28125,27.554751370253
16726,Deck_Porch_Patio,none,,,16726,24.15625,20.274656440853
16727,Deck_Porch_Patio,none,,,16727,12.4921875,15.4399562963311
16728,Deck_Porch_Patio,none,,,16728,53.078125,29.2504282818138
16729,Deck_Porch_Patio,none,,,16729,20.68359375,18.4852246482579
16730,Deck_Porch_Patio,none,,,16730,43.15234375,39.0259370922555
16731,Deck_Porch_Patio,none,,,16731,65.2734375,34.5728873554964
16732,Deck_Porch_Patio,none,,,16732,11.6171875,13.9533721828602
16733,Deck_Porch_Patio,none,,,16733,90.1328125,51.52321805112
16734,Deck_Porch_Patio,none,,,16734,15.2421875,15.6889758997731
16735,Deck_Porch_Patio,none,,,16735,18.26953125,17.3698103159989
16736,Deck_Porch_Patio,none,,,16736,39.07421875,25.049834921473
16737,Deck_Porch_Patio,none,,,16737,28.06640625,30.9085938673473
16738,Deck_Porch_Patio,none,,,16738,50.84765625,32.4506559980082
16739,Deck_Porch_Patio,none,,,16739,628.12890625,193.147761701765
16740,Deck_Porch_Patio,none,,,16740,36.21484375,26.4002377793772
16741,Deck_Porch_Patio,none,,,16741,24.875,20.140566090352
16742,Deck_Porch_Patio,none,,,16742,80.10546875,52.1723995503659
16743,Deck_Porch_Patio,none,,,16743,29.3828125,21.7231808217334
16744,Deck_Porch_Patio,none,,,16744,199.3203125,71.5268392032769
16745,Deck_Porch_Patio,none,,,16745,36.296875,24.9242492871102
16746,Deck_Porch_Patio,none,,,16746,46.0390625,28.7581323864671
16747,Deck_Porch_Patio,none,,,16747,29.28515625,23.1995683920553
16748,Deck_Porch_Patio,none,,,16748,14.1015625,18.2475767005918
16749,Deck_Porch_Patio,none,,,16749,56.9375,30.7142737376185
16750,Deck_Porch_Patio,none,,,16750,19.234375,17.8011312487942
16751,Deck_Porch_Patio,none,,,16751,28.640625,21.0912104157505
16752,Deck_Porch_Patio,none,,,16752,54.01953125,31.5102856145483
16753,Deck_Porch_Patio,none,,,16753,15.890625,16.9186601838906
16754,Deck_Porch_Patio,none,,,16754,39.453125,25.1270647478535
16755,Deck_Porch_Patio,none,,,16755,10.19140625,14.3957497314785
16756,Deck_Porch_Patio,none,,,16756,15.03515625,17.4133418292167
16757,Deck_Porch_Patio,none,,,16757,65.0390625,45.7480094838826
16758,Deck_Porch_Patio,none,,,16758,27.7421875,21.2097173254773
16759,Deck_Porch_Patio,none,,,16759,153.58984375,66.1924137971088
16760,Deck_Porch_Patio,none,,,16760,13.171875,15.6303172791733
16761,Deck_Porch_Patio,none,,,16761,67.28125,33.429181790007
16762,Deck_Porch_Patio,none,,,16762,25.19140625,21.151858744222
16763,Deck_Porch_Patio,none,,,16763,101.19921875,54.9399084671489
16764,Deck_Porch_Patio,none,,,16764,4.7578125,12.0040324243175
16765,Deck_Porch_Patio,none,,,16765,24.00390625,19.6301063300589
16766,Deck_Porch_Patio,none,,,16766,9.9609375,12.6378392541528
16767,Deck_Porch_Patio,none,,,16767,67.9140625,35.5173886320375
16768,Deck_Porch_Patio,none,,,16768,31.703125,22.6466098402955
16769,Deck_Porch_Patio,none,,,16769,21.765625,19.9770569090967
16770,Deck_Porch_Patio,none,,,16770,63.64453125,33.7483201370628
16771,Deck_Porch_Patio,none,,,16771,43.5,26.4489477625076
16772,Deck_Porch_Patio,none,,,16772,7.41015625,16.8008787569176
16773,Deck_Porch_Patio,none,,,16773,62.66796875,37.1646423740068
16774,Deck_Porch_Patio,none,,,16774,15.03125,17.1588997401197
16775,Deck_Porch_Patio,none,,,16775,17.92578125,17.331162292238
16776,Deck_Porch_Patio,none,,,16776,41.16796875,25.679520117277
16777,Deck_Porch_Patio,none,,,16777,11.71484375,16.6080828894615
16778,Deck_Porch_Patio,none,,,16778,68.140625,33.3029089892206
16779,Deck_Porch_Patio,none,,,16779,17.76953125,16.9553036810272
16780,Deck_Porch_Patio,none,,,16780,101.06640625,100.6598491253
16781,Deck_Porch_Patio,none,,,16781,121.1328125,63.6686159902254
16782,Deck_Porch_Patio,none,,,16782,61.8046875,36.9596909052756
16783,Deck_Porch_Patio,none,,,16783,77.52734375,72.4477579338608
16784,Deck_Porch_Patio,none,,,16784,25.96484375,20.5457920124186
16785,Deck_Porch_Patio,none,,,16785,20.99609375,18.7801875794469
16786,Deck_Porch_Patio,none,,,16786,70.59765625,44.3525619624028
16787,Deck_Porch_Patio,none,,,16787,54.23828125,86.9945382741565
16788,Deck_Porch_Patio,none,,,16788,21.08984375,18.4619459588882
16789,Deck_Porch_Patio,none,,,16789,108.84765625,42.0044736661107
16790,Deck_Porch_Patio,none,,,16790,39.91796875,26.593470441966
16791,Deck_Porch_Patio,none,,,16791,8.234375,11.4987781604493
16792,Deck_Porch_Patio,none,,,16792,7.46875,14.6644989930972
16793,Deck_Porch_Patio,none,,,16793,46.71484375,31.4706589025552
16794,Deck_Porch_Patio,none,,,16794,58.890625,39.7964470845265
16795,Deck_Porch_Patio,none,,,16795,27.33203125,21.0814029637219
16796,Deck_Porch_Patio,none,,,16796,65.91015625,37.9920568095568
16797,Deck_Porch_Patio,none,,,16797,33.81640625,25.2149688516449
16798,Deck_Porch_Patio,none,,,16798,24.41796875,19.9543010238941
16799,Deck_Porch_Patio,none,,,16799,16.15625,16.2327651734259
16800,Deck_Porch_Patio,none,,,16800,38.71875,28.8872671628484
16801,Deck_Porch_Patio,none,,,16801,30.5390625,22.1316189054035
16802,Deck_Porch_Patio,none,,,16802,49.00390625,36.4712807805125
16803,Deck_Porch_Patio,none,,,16803,12.12890625,14.0306737337887
16804,Deck_Porch_Patio,none,,,16804,101.07421875,45.3638802360735
16805,Deck_Porch_Patio,none,,,16805,18.8046875,17.3843147605837
16806,Deck_Porch_Patio,none,,,16806,29.93359375,22.2867739464081
16807,Deck_Porch_Patio,none,,,16807,28.28125,21.2734118972292
16808,Deck_Porch_Patio,none,,,16808,37.08984375,24.5965249730223
16809,Deck_Porch_Patio,none,,,16809,22.484375,18.9668612644177
16810,Deck_Porch_Patio,none,,,16810,4.5625,16.2793029494828
16811,Deck_Porch_Patio,none,,,16811,26.0234375,20.0020360651969
16812,Deck_Porch_Patio,none,,,16812,13.4921875,16.3472251598161
16813,Deck_Porch_Patio,none,,,16813,27.796875,21.7560905802916
16814,Deck_Porch_Patio,none,,,16814,21.734375,18.6512806263591
16815,Deck_Porch_Patio,none,,,16815,12.734375,16.421241243466
16816,Deck_Porch_Patio,none,,,16816,42.43359375,26.2520857843695
16817,Deck_Porch_Patio,none,,,16817,64.8359375,36.3227109201716
16818,Deck_Porch_Patio,none,,,16818,181.12109375,112.602079382451
16819,Deck_Porch_Patio,none,,,16819,35.35546875,23.9868508153804
16820,Deck_Porch_Patio,none,,,16820,51.46484375,36.6784064316616
16821,Deck_Porch_Patio,none,,,16821,18.984375,17.3696210898509
16822,Deck_Porch_Patio,none,,,16822,27.4296875,24.4100467334483
16823,Deck_Porch_Patio,none,,,16823,26.19921875,21.6765240095584
16824,Deck_Porch_Patio,none,,,16824,26.05078125,20.6852197975878
16825,Deck_Porch_Patio,none,,,16825,144.7109375,88.105015637542
16826,Deck_Porch_Patio,none,,,16826,8.51953125,12.7879256254887
16827,Deck_Porch_Patio,none,,,16827,204.3984375,118.286452677778
16828,Deck_Porch_Patio,none,,,16828,24.97265625,19.9977628979773
16829,Deck_Porch_Patio,none,,,16829,117.71875,58.5424606599758
16830,Deck_Porch_Patio,none,,,16830,34.75,24.1551603695573
16831,Deck_Porch_Patio,none,,,16831,6.75,11.7303566907772
16832,Deck_Porch_Patio,none,,,16832,18.72265625,17.7066862948739
16833,Deck_Porch_Patio,none,,,16833,48.71875,27.9219106097796
16834,Deck_Porch_Patio,none,,,16834,30.38671875,28.2688656346143
16835,Deck_Porch_Patio,none,,,16835,31.46875,22.4453021951527
16836,Deck_Porch_Patio,none,,,16836,36.12890625,29.024932444336
16837,Deck_Porch_Patio,none,,,16837,18.98046875,17.4270337104087
16838,Deck_Porch_Patio,none,,,16838,25.62109375,21.5639942692459
16839,Deck_Porch_Patio,none,,,16839,38.53515625,27.3201322024367
16840,Deck_Porch_Patio,none,,,16840,40.8125,29.0248600399214
16841,Deck_Porch_Patio,none,,,16841,44.0078125,26.8090559252345
16842,Deck_Porch_Patio,none,,,16842,337.625,81.7371363254734
16843,Deck_Porch_Patio,none,,,16843,25.37109375,20.4158610146736
16844,Deck_Porch_Patio,none,,,16844,27.34765625,21.7488754486154
16845,Deck_Porch_Patio,none,,,16845,18.82421875,19.2975249608781
16846,Building Canopy,none,,,16846,167.4609375,88.3285500253476
16847,Deck_Porch_Patio,none,,,16847,28.8125,23.6261661575441
16848,Deck_Porch_Patio,none,,,16848,23.34765625,19.5485779915017
16849,Deck_Porch_Patio,none,,,16849,36.50390625,29.4809118576714
16850,Deck_Porch_Patio,none,,,16850,35.28125,23.8018788741438
16851,Deck_Porch_Patio,none,,,16851,32.49609375,24.7235092743174
16852,Deck_Porch_Patio,none,,,16852,89.19140625,53.576064167933
16853,Deck_Porch_Patio,none,,,16853,9.96875,14.0866566594084
16854,Deck_Porch_Patio,none,,,16854,39.5,27.0829434866248
16855,Deck_Porch_Patio,none,,,16855,31.71484375,22.8527731985248
16856,Deck_Porch_Patio,none,,,16856,13.203125,15.9043652388206
16857,Deck_Porch_Patio,none,,,16857,10.43359375,13.7564064499285
16858,Deck_Porch_Patio,none,,,16858,12.53515625,14.9592702053155
16859,Deck_Porch_Patio,none,,,16859,38.28125,25.1674219401865
